Unnamed: 0,일자,도로명,방향,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균통행속도
7367,2025년04월15일,평기길,하행,71,57,58,52,57,59,54,51,51,51,62,-,-,-,-,-,-,-,-,-,-,-,-,-,56.6363636
7526,2025년04월17일,평기길,상행,-,-,-,-,-,-,-,-,-,-,-,-,-,44,42,43,43,44,48,46,48,45,48,57,46.1818182
7527,2025년04월17일,평기길,하행,-,-,-,-,-,-,-,-,-,-,-,-,-,45,51,46,49,51,54,52,49,51,52,52,50.1818182
7610,2025년04월18일,평기길,상행,47,46,52,-,43,48,50,49,47,47,47,42,45,43,46,45,45,46,51,46,48,45,51,49,46.8695652
7611,2025년04월18일,평기길,하행,60,34,60,52,55,55,50,49,54,57,53,46,49,53,51,50,52,55,55,53,57,51,46,67,52.6666667
7696,2025년04월19일,평기길,상행,51,43,71,-,49,50,49,42,41,40,45,45,44,44,43,44,46,43,40,43,41,43,38,43,45.1304348
7697,2025년04월19일,평기길,하행,59,60,56,46,50,58,46,50,44,48,54,47,47,49,48,51,52,48,44,54,47,48,48,65,50.7916667
7780,2025년04월20일,평기길,상행,44,-,-,-,50,45,52,45,45,43,46,48,46,45,46,48,46,49,45,46,44,41,41,29,44.952381
7781,2025년04월20일,평기길,하행,50,-,62,44,52,56,51,55,50,51,56,53,53,51,51,54,53,56,56,53,49,55,57,54,53.1304348
7864,2025년04월21일,평기길,상행,50,47,51,-,53,51,50,49,49,47,45,44,47,44,43,42,45,44,47,46,52,42,39,52,46.9130435
7865,2025년04월21일,평기길,하행,47,58,60,53,65,55,54,56,56,49,52,51,53,52,52,53,54,54,54,51,57,54,62,48,54.1666667
7950,2025년04월22일,평기길,상행,42,62,-,39,53,53,48,46,47,42,42,42,41,42,42,42,46,43,46,39,39,42,38,57,44.9130435
7951,2025년04월22일,평기길,하행,58,63,61,49,50,44,50,49,49,49,46,48,42,49,47,44,47,50,53,53,44,47,55,53,50.0
8036,2025년04월23일,평기길,상행,-,-,38,56,51,50,47,46,51,50,46,48,45,47,44,46,46,48,49,46,49,41,50,43,47.1363636
8037,2025년04월23일,평기길,하행,51,45,53,49,55,59,56,51,54,54,55,55,56,54,51,55,53,56,54,54,57,49,64,55,53.9583333
8123,2025년04월24일,평기길,상행,46,41,43,-,45,51,49,49,51,45,44,47,46,44,45,45,45,48,46,47,55,45,51,56,47.1304348
8124,2025년04월24일,평기길,하행,44,68,62,45,47,57,51,49,51,52,47,50,53,51,52,52,54,55,54,51,54,55,58,54,52.75
8210,2025년04월25일,평기길,상행,45,47,47,43,56,46,44,48,47,44,45,46,44,46,45,43,44,51,49,49,49,49,46,46,46.625
8211,2025년04월25일,평기길,하행,52,65,56,57,49,59,51,49,51,50,50,54,49,52,50,52,53,53,56,55,44,55,54,56,53.0
8295,2025년04월26일,평기길,상행,26,-,-,48,52,46,50,49,44,43,43,47,48,41,43,45,45,49,48,46,41,45,48,51,45.3636364
8296,2025년04월26일,평기길,하행,55,62,54,44,57,50,52,53,54,50,52,53,53,46,53,55,52,55,53,49,52,45,59,50,52.4166667
8378,2025년04월27일,평기길,상행,-,-,49,-,57,47,45,50,45,46,43,44,46,43,45,45,42,46,44,46,45,43,51,40,45.8095238
8379,2025년04월27일,평기길,하행,61,59,71,47,62,55,57,51,57,53,48,52,53,52,52,50,51,51,52,54,51,51,50,52,53.8333333
8461,2025년04월28일,평기길,상행,44,43,55,43,55,49,45,48,49,44,44,45,47,43,45,47,46,47,46,48,48,49,43,56,47.0416667
8462,2025년04월28일,평기길,하행,52,50,50,49,52,51,57,48,51,48,49,51,53,52,49,55,56,57,55,52,59,49,50,61,52.3333333
8546,2025년04월29일,평기길,상행,60,-,46,-,55,47,51,49,48,42,44,46,46,45,43,46,45,48,43,47,52,46,49,42,47.2727273
8547,2025년04월29일,평기길,하행,51,58,58,45,50,52,56,50,53,50,49,54,50,50,49,55,53,56,52,55,50,49,47,54,51.9166667
8633,2025년04월30일,평기길,상행,44,47,71,-,50,51,49,47,48,45,43,44,47,43,46,42,46,46,49,50,47,47,47,-,47.6818182
8634,2025년04월30일,평기길,하행,65,-,62,44,46,48,57,51,53,54,50,51,48,51,51,49,51,52,52,52,55,47,48,-,51.6818182
8718,2025년05월01일,평기길,상행,58,-,42,51,59,54,47,51,46,41,50,41,40,40,41,42,41,47,47,54,50,41,45,39,46.3913043
8719,2025년05월01일,평기길,하행,53,65,54,48,57,57,59,52,51,55,55,43,45,45,45,45,46,51,53,56,51,55,55,62,52.4166667
8805,2025년05월02일,평기길,상행,53,46,39,36,51,49,51,49,45,41,44,45,47,46,45,44,45,44,47,47,43,47,45,41,45.4166667
8806,2025년05월02일,평기길,하행,47,-,-,52,51,58,51,51,49,49,47,46,53,51,49,54,52,52,55,48,59,54,54,58,51.8181818
8892,2025년05월03일,평기길,상행,49,-,-,30,38,42,34,42,45,39,45,43,44,45,46,47,47,50,49,47,44,47,47,42,43.7272727
8893,2025년05월03일,평기길,하행,55,46,47,48,53,52,49,49,49,48,48,50,50,57,56,58,56,57,56,55,48,50,45,46,51.1666667
8977,2025년05월04일,평기길,상행,32,52,40,-,45,46,49,45,45,45,46,46,45,43,45,46,47,46,49,46,45,44,42,35,44.5217391
8978,2025년05월04일,평기길,하행,52,45,68,49,71,56,49,51,51,56,53,53,54,52,52,54,52,51,58,53,55,59,59,54,54.4583333
9060,2025년05월05일,평기길,상행,44,43,-,50,54,49,43,46,46,43,46,46,45,45,46,45,47,50,49,47,45,46,49,-,46.5454545
9061,2025년05월05일,평기길,하행,55,-,-,-,54,59,47,53,55,51,52,53,54,50,54,53,56,57,53,52,50,49,54,-,53.05
9143,2025년05월06일,평기길,상행,-,-,-,34,49,44,49,46,44,43,42,46,46,45,44,46,43,47,44,46,49,50,51,-,45.4
9144,2025년05월06일,평기길,하행,55,54,-,59,40,54,58,53,52,48,51,51,54,53,52,53,52,54,53,50,53,58,55,57,53.0
9226,2025년05월07일,평기길,상행,48,43,36,-,51,51,50,50,46,43,45,44,46,45,45,44,46,45,46,43,44,45,48,44,45.5652174
9227,2025년05월07일,평기길,하행,58,53,60,43,53,60,54,51,50,53,49,51,52,51,52,51,52,58,56,52,53,48,65,53,53.25
9311,2025년05월08일,평기길,상행,-,55,44,-,46,53,48,47,47,44,44,46,45,45,43,46,45,46,48,45,46,41,41,43,45.8181818
9312,2025년05월08일,평기길,하행,57,-,55,46,49,58,58,51,51,52,50,54,52,50,50,50,51,54,53,48,54,53,45,51,51.826087
9396,2025년05월09일,평기길,상행,56,-,45,43,50,43,42,43,42,40,41,41,42,41,47,41,42,49,43,36,37,28,45,26,41.8695652
9397,2025년05월09일,평기길,하행,42,52,65,46,50,53,46,52,50,52,47,46,47,46,43,47,46,53,49,53,52,57,53,51,49.9166667
9481,2025년05월10일,평기길,상행,45,39,45,-,35,48,41,40,40,39,41,41,45,43,39,43,44,42,35,35,40,42,63,38,41.8695652
9482,2025년05월10일,평기길,하행,52,51,-,47,44,49,50,46,50,42,40,48,46,52,45,49,50,47,51,46,46,46,61,44,47.9130435
9564,2025년05월11일,평기길,상행,41,-,52,-,40,48,48,42,44,44,43,45,47,44,44,44,45,46,45,43,51,40,47,26,44.0454545
9565,2025년05월11일,평기길,하행,54,-,-,56,59,51,55,51,52,51,49,54,52,49,51,48,53,49,50,49,53,46,53,53,51.7272727
9647,2025년05월12일,평기길,상행,-,40,36,39,52,48,48,49,47,45,44,46,43,41,45,45,45,47,51,44,45,44,45,38,44.6521739
9648,2025년05월12일,평기길,하행,59,48,54,-,50,61,52,53,53,54,51,53,50,53,50,54,50,54,54,55,50,47,57,52,52.7826087
9732,2025년05월13일,평기길,상행,36,50,-,37,51,46,48,47,47,45,47,45,45,43,43,45,44,47,49,49,50,42,45,40,45.2608696
9733,2025년05월13일,평기길,하행,60,47,54,53,55,51,57,54,53,50,49,52,51,50,50,48,52,57,53,55,59,52,55,35,52.1666667
