Unnamed: 0,일자,도로명,방향,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균통행속도
7154,2025년04월12일,집현중앙로,상행,-,-,-,-,-,-,23,-,-,26,24,23,24,20,24,24,27,27,23,24,22,24,26,-,24.0666667
7155,2025년04월12일,집현중앙로,하행,-,-,-,-,-,-,-,-,10,-,30,-,-,-,25,-,-,11,-,-,-,-,-,-,19.0
7220,2025년04월13일,집현중앙로,상행,-,26,-,-,-,-,-,-,17,-,24,26,25,24,24,23,25,28,24,26,22,-,25,-,24.2142857
7221,2025년04월13일,집현중앙로,하행,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,15,-,14,-,-,25,-,-,17.0
7289,2025년04월14일,집현중앙로,상행,-,-,-,-,-,-,29,-,18,21,22,24,25,24,23,27,23,24,27,24,26,19,27,23,23.8823529
7290,2025년04월14일,집현중앙로,하행,-,-,-,-,-,-,-,27,20,14,-,-,-,25,31,11,-,10,-,-,-,-,-,-,19.7142857
7360,2025년04월15일,집현중앙로,상행,-,-,-,-,-,-,23,10,25,21,18,31,20,26,20,23,27,22,23,23,20,25,21,25,22.3888889
7361,2025년04월15일,집현중앙로,하행,-,-,-,-,-,-,-,17,27,23,-,14,33,-,-,14,-,-,-,-,-,-,-,-,21.3333333
7441,2025년04월16일,집현중앙로,상행,-,-,-,-,-,-,30,19,21,24,29,25,26,24,24,24,24,25,24,20,21,22,26,21,23.8333333
7442,2025년04월16일,집현중앙로,하행,-,-,-,-,-,-,-,17,18,24,14,-,23,21,18,10,18,26,-,-,-,-,-,-,18.9
7520,2025년04월17일,집현중앙로,상행,16,-,-,-,-,-,-,-,22,23,26,23,24,21,23,23,23,26,25,24,26,24,23,24,23.2941176
7521,2025년04월17일,집현중앙로,하행,-,-,-,-,-,-,-,31,25,27,-,-,22,24,28,-,13,-,-,-,-,14,-,-,23.0
7604,2025년04월18일,집현중앙로,상행,-,-,-,-,-,-,23,18,19,27,25,26,23,25,23,20,23,22,23,22,22,24,25,24,23.0
7605,2025년04월18일,집현중앙로,하행,-,-,-,-,-,-,-,17,17,25,-,31,19,26,11,-,-,-,-,15,-,13,-,-,19.3333333
7690,2025년04월19일,집현중앙로,상행,20,-,-,-,-,-,37,-,20,22,23,26,24,26,26,23,25,26,24,22,24,24,18,24,24.1111111
7691,2025년04월19일,집현중앙로,하행,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.0
7774,2025년04월20일,집현중앙로,상행,-,-,-,-,-,-,-,-,23,29,17,22,25,22,26,24,23,24,25,22,24,22,23,25,23.5
7775,2025년04월20일,집현중앙로,하행,-,-,-,-,-,-,-,-,-,12,15,-,-,10,-,-,12,-,-,-,-,-,-,-,12.25
7858,2025년04월21일,집현중앙로,상행,-,-,-,-,-,-,19,27,20,23,24,26,26,23,22,25,21,23,25,23,24,23,24,25,23.5
7859,2025년04월21일,집현중앙로,하행,-,-,-,-,-,-,22,24,25,-,12,29,33,-,22,-,10,-,-,-,-,-,-,-,22.125
7944,2025년04월22일,집현중앙로,상행,-,-,-,-,-,-,29,24,15,24,22,27,25,25,29,24,24,25,26,23,23,24,27,27,24.6111111
7945,2025년04월22일,집현중앙로,하행,-,-,-,-,-,-,-,24,24,-,-,-,28,22,12,-,15,13,-,10,-,-,-,-,18.5
8030,2025년04월23일,집현중앙로,상행,-,-,-,-,-,-,23,20,17,23,28,24,28,21,22,25,23,24,23,27,26,22,29,24,23.8333333
8031,2025년04월23일,집현중앙로,하행,-,-,-,-,-,-,-,20,24,-,16,-,24,19,-,17,15,-,-,-,-,-,-,-,19.2857143
8117,2025년04월24일,집현중앙로,상행,20,-,-,-,-,-,-,-,18,26,27,25,20,22,23,23,21,25,24,25,22,23,18,25,22.7647059
8118,2025년04월24일,집현중앙로,하행,-,-,-,-,-,-,-,17,17,31,11,15,22,20,-,-,-,12,12,-,-,-,-,-,17.4444444
